donor,epsilon,alpha,emb_src,emb_tgt,geo_cost_linear,geo_cost_quad,converged,foscttm,label_transfer_accuracy,alignment_score,rmse,nmi,asw_label,ari,asw_batch,graph_connectivity,combined_cost
s3d3,0.1,0.95,X_scVI_norm,X_poissonVI_norm,True,False,True,0.2333,0.1468208092485549,0.0010888560290361,0.27522263,0.6274474977545971,0.4981586680514738,0.4016247562075462,0.4012577203943223,0.4843939303801095,True_False
s3d3,0.1,0.95,X_scVI_norm,X_poissonVI_norm,False,True,True,0.2099,0.1623121387283237,0.0015512837747008,0.2733054,0.6230159776848428,0.4999426027243316,0.3890016011733933,0.4103318127531333,0.4888913034425342,False_True
s3d3,0.1,0.95,X_scVI_norm,X_poissonVI_norm,False,False,True,0.352,0.0235838150289017,0.0008011829546979,0.28166866,0.5471636780433464,0.4898468684405088,0.313302897204975,0.3919595210864799,0.472104321547405,False_False
s3d3,0.1,0.98,X_pca_norm,X_lsi_norm,True,True,True,0.2461,0.3502890173410404,0.0445785723887621,0.23474362,0.6299960521876145,0.5041012912988663,0.3855960142677457,0.4366677455057381,0.480937880659931,True_True
s3d3,0.1,0.98,X_pca_norm,X_lsi_norm,True,False,True,0.2437,0.3179190751445087,0.0413953488372093,0.23479523,0.6289324695219056,0.5040809577330947,0.4080008066823141,0.4357761819104655,0.4832157409658402,True_False
s3d3,0.1,0.98,X_pca_norm,X_lsi_norm,False,True,True,0.2069,0.3593063583815029,0.0485602903616079,0.23440613,0.6198280849775328,0.5044326786883175,0.4411075681194745,0.4382762211856287,0.4833330230927594,False_True
s3d3,0.1,0.98,X_pca_norm,X_lsi_norm,False,False,True,0.3441,0.1976878612716763,0.0370533673880898,0.23536849,0.5707437240554659,0.5029607110191137,0.3474970978310813,0.4356183348170563,0.4756250491831041,False_False
s3d3,0.1,0.98,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2763,0.0235838150289017,0.0009436752251648,0.27946717,0.6324190714508661,0.4940802231431007,0.3660484414937919,0.3945240325453347,0.4883728971882451,True_True
s3d3,0.1,0.98,X_scVI_norm,X_poissonVI_norm,True,False,True,0.2846,0.0434682080924855,0.0008603306896088,0.2795769,0.6179348274958624,0.4930895967409014,0.3660157182329066,0.394636274784779,0.4869241372228222,True_False
s3d3,0.1,0.98,X_scVI_norm,X_poissonVI_norm,False,True,True,0.2627,0.0406936416184971,0.0010915445624409,0.2783366,0.6260600827952914,0.4952565324492752,0.3808122632846091,0.3986157623328568,0.4834921648087358,False_True
s3d3,0.1,0.98,X_scVI_norm,X_poissonVI_norm,False,False,True,0.4498,0.0235838150289017,0.000790428821078,0.28214887,0.4297277188781219,0.4893125034868717,0.2456957297052041,0.3912564938356235,0.4665049873066671,False_False
s3d3,0.5,0.25,X_pca_norm,X_lsi_norm,True,True,True,0.0773,0.6397687861271676,0.3022583680602231,0.21627167,0.6389644054264721,0.514323091134429,0.3951771535479326,0.4419317556207504,0.5262296588687094,True_True
s3d3,0.5,0.25,X_pca_norm,X_lsi_norm,True,False,True,0.0771,0.638150289017341,0.3095496706546579,0.21586758,0.6390279732051121,0.5145930498838425,0.3964913282682868,0.4420630741400728,0.5063460622203593,True_False
s3d3,0.5,0.25,X_pca_norm,X_lsi_norm,False,True,True,0.0722,0.7424277456647399,0.5817986288479634,0.20592946,0.6299009748597242,0.5237940531224012,0.4305732427311685,0.5090963011014378,0.9115452968939785,False_True
s3d3,0.5,0.25,X_pca_norm,X_lsi_norm,False,False,True,0.0793,0.7620809248554913,0.7726522382040597,0.19364792,0.6803614930167152,0.5427423603832722,0.6228929539463574,0.593813694815732,0.9310486716348112,False_False
s3d3,0.5,0.25,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0816,0.5976878612716763,0.0165774969753997,0.22498071,0.6556001427303935,0.5184825770556927,0.4087580670963164,0.4596905390361124,0.4834861937199585,True_True
s3d3,0.5,0.25,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0803,0.6025433526011561,0.0194891786530445,0.22313601,0.6530623700525844,0.5195661317557096,0.3794225395605416,0.4610123973963579,0.5084522203151709,True_False
s3d3,0.5,0.25,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0726,0.7260115606936416,0.251996236053233,0.20560394,0.6322638401606714,0.5214908197522163,0.4349252121493062,0.5831053736430307,0.8427293127246843,False_True
s3d3,0.5,0.25,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0685,0.7359537572254335,0.639698884258637,0.18322182,0.7128569995839237,0.539676234126091,0.6059355397265238,0.67407111092492,0.9479069730357136,False_False
s3d3,0.5,0.5,X_pca_norm,X_lsi_norm,True,True,True,0.0943,0.5542196531791908,0.0929022718107274,0.22982375,0.6406059553072224,0.5070073092356324,0.39971267004287,0.4377464859337379,0.4816585861442403,True_True
s3d3,0.5,0.5,X_pca_norm,X_lsi_norm,True,False,True,0.0941,0.5426589595375723,0.0946014249227045,0.22971225,0.6363965743156529,0.5070929075591266,0.3917951506397176,0.4377267989140613,0.4807296448361692,True_False
s3d3,0.5,0.5,X_pca_norm,X_lsi_norm,False,True,True,0.0762,0.7005780346820809,0.1913052829681411,0.22583692,0.6268367054598486,0.5089463694021106,0.413458217291613,0.4579771094685102,0.5330813110770325,False_True
s3d3,0.5,0.5,X_pca_norm,X_lsi_norm,False,False,True,0.0759,0.7005780346820809,0.194644441457185,0.22564523,0.6231254891063066,0.5090452441945672,0.4375558959394873,0.4579397798815556,0.5595105672415814,False_False
s3d3,0.5,0.5,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1387,0.3678612716763005,0.0019034816507593,0.263805,0.6595095061111116,0.5047790887765586,0.4375936990991638,0.415790622730167,0.485172526889333,True_True
s3d3,0.5,0.5,X_scVI_norm,X_poissonVI_norm,True,False,True,0.1372,0.3734104046242774,0.00194649818524,0.2631466,0.6582441625252778,0.5050313188694417,0.4358659200802855,0.416712427171221,0.4847757479623132,True_False
s3d3,0.5,0.5,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1011,0.555606936416185,0.0070009409866919,0.25301787,0.6328059634506791,0.506737572606653,0.3767493021561433,0.4617651290671684,0.5232498878299789,False_True
s3d3,0.5,0.5,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0992,0.5648554913294798,0.0073558273961554,0.25186464,0.6298846676344536,0.5071723242290318,0.4055519635411355,0.4632392648823895,0.5222382423580344,False_False
s3d3,0.5,0.75,X_pca_norm,X_lsi_norm,True,True,True,0.1574,0.3301734104046243,0.0507164941524397,0.23368791,0.6463518122298743,0.5048834094777703,0.4307361279889954,0.4362815263127316,0.4822281608234339,True_True
s3d3,0.5,0.75,X_pca_norm,X_lsi_norm,True,False,True,0.1593,0.3218497109826589,0.0509046914907915,0.23367336,0.6419816126857916,0.5048977038823068,0.4008271388147435,0.4362354859046662,0.4824866215450917,True_False
s3d3,0.5,0.75,X_pca_norm,X_lsi_norm,False,True,True,0.1076,0.5512138728323699,0.0709799704261324,0.23254307,0.6246944583844269,0.5055324165150523,0.4425048442653171,0.4427780044666837,0.4852424152694298,False_True
s3d3,0.5,0.75,X_pca_norm,X_lsi_norm,False,False,True,0.2081,0.3183815028901734,0.0461621185643232,0.23448049,0.6236159999272873,0.5043433499522507,0.4433621724970192,0.4379406692993624,0.4846364007083346,False_False
s3d3,0.5,0.75,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2364,0.1421965317919075,0.0010243312273152,0.27634194,0.6604122647443705,0.4979091815184802,0.4186456231249914,0.3982448159127088,0.4837655591032576,True_True
s3d3,0.5,0.75,X_scVI_norm,X_poissonVI_norm,True,False,True,0.2356,0.1428901734104046,0.0010243312273152,0.2762464,0.6581089104161653,0.4979041628539562,0.425933868924417,0.3984129966355074,0.4848063700145774,True_False
s3d3,0.5,0.75,X_scVI_norm,X_poissonVI_norm,False,True,True,0.2038,0.1824277456647398,0.0016292512434469,0.27287367,0.6258965510003586,0.4998033094889251,0.4236136856953643,0.4132580682697996,0.4872796424629759,False_True
s3d3,0.5,0.75,X_scVI_norm,X_poissonVI_norm,False,False,True,0.2633,0.0434682080924855,0.0009947573598599,0.27910253,0.620003523450196,0.4935754342004657,0.3940360648274184,0.3975850002239836,0.4870203604265148,False_False
s3d3,0.5,0.9,X_pca_norm,X_lsi_norm,True,True,True,0.2443,0.3128323699421965,0.0410781018954161,0.23483332,0.6362649406043419,0.5040405099280179,0.3968491512409206,0.4358435601798304,0.4834667586263707,True_True
s3d3,0.5,0.9,X_pca_norm,X_lsi_norm,True,False,True,0.2441,0.3126011560693641,0.0409033472240891,0.23484424,0.6396577060585907,0.504036714322865,0.4040901506416737,0.4357486684567423,0.4824757511815772,True_False
s3d3,0.5,0.9,X_pca_norm,X_lsi_norm,False,True,True,0.2077,0.3193063583815029,0.0461890038983734,0.2344753,0.6162647224837605,0.5043498114682734,0.4331555290181062,0.4379808980866708,0.4839588305323107,False_True
s3d3,0.5,0.9,X_pca_norm,X_lsi_norm,False,False,True,0.2792,0.2057803468208092,0.0374835327328944,0.23530012,0.6198280528796051,0.503097299253568,0.4400439019205227,0.4357734797733441,0.484841863506493,False_False
s3d3,0.5,0.9,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2737,0.0235838150289017,0.0008280682887484,0.28020614,0.6559259777891325,0.492479691747576,0.4030800930273159,0.3926688653528857,0.4858050736020228,True_True
s3d3,0.5,0.9,X_scVI_norm,X_poissonVI_norm,True,False,True,0.277,0.0235838150289017,0.0008307568221532,0.28027895,0.6534068188858579,0.4923587678931653,0.4006794117731328,0.3925572535037556,0.4857635742956392,True_False
s3d3,0.5,0.9,X_scVI_norm,X_poissonVI_norm,False,True,True,0.2636,0.0379190751445086,0.0010243312273152,0.27908346,0.6229935762187876,0.4936279254034161,0.4018915483666041,0.3975589740276268,0.4872783588868854,False_True
s3d3,0.5,0.9,X_scVI_norm,X_poissonVI_norm,False,False,True,0.2995,0.0235838150289017,0.0007527893534078,0.28188044,0.6002183699711382,0.4891391191631555,0.410419110037223,0.3905765345754763,0.4835692627391778,False_False
s3d3,0.5,0.95,X_pca_norm,X_lsi_norm,True,True,True,0.2717,0.2476300578034682,0.0389218981045836,0.23512228,0.6395539326032157,0.5036118009593338,0.4058066579813392,0.435752725812491,0.4844748108785854,True_True
s3d3,0.5,0.95,X_pca_norm,X_lsi_norm,True,False,True,0.2682,0.2476300578034682,0.0385401263610699,0.23513927,0.635241871018313,0.5035949640441686,0.3979500082199705,0.4356198586390712,0.4828531996727304,True_False
s3d3,0.5,0.95,X_pca_norm,X_lsi_norm,False,True,True,0.251,0.2730635838150289,0.0411049872294664,0.23495561,0.6208528139328832,0.5037737828679383,0.4384460666157638,0.4367190376498991,0.4840516013112017,False_True
s3d3,0.5,0.95,X_pca_norm,X_lsi_norm,False,False,True,0.2922,0.1976878612716763,0.036781825514182,0.23537773,0.6145121307503089,0.5029236099217087,0.4357499684515453,0.4355655713825531,0.5094922562585402,False_False
s3d3,0.5,0.95,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2836,0.0235838150289017,0.0007877402876732,0.28119308,0.6521073606819265,0.4906359203159809,0.3831474451302276,0.3912644868233496,0.4871855641229652,True_True
s3d3,0.5,0.95,X_scVI_norm,X_poissonVI_norm,True,False,True,0.2895,0.0235838150289017,0.0007716090872428,0.28130814,0.6485159459467366,0.4904300840571522,0.3975340440365503,0.391071642582638,0.4875958321131545,True_False
s3d3,0.5,0.95,X_scVI_norm,X_poissonVI_norm,False,True,True,0.2794,0.0235838150289017,0.0008630192230135,0.2806659,0.6228608775614911,0.4911533109843731,0.3958857807926829,0.3935052272502271,0.4876012317968598,False_True
s3d3,0.5,0.95,X_scVI_norm,X_poissonVI_norm,False,False,True,0.3616,0.0235838150289017,0.0007420352197875,0.282146,0.5373504686440714,0.4887336874380708,0.3060433727602751,0.3899933332994648,0.4744806898148025,False_False
s3d3,0.5,0.98,X_pca_norm,X_lsi_norm,True,True,True,0.2972,0.2409248554913294,0.0379271407447237,0.23527932,0.6219891312079628,0.503225396387279,0.3816011883262006,0.4357286422971976,0.4808093882404825,True_True
