donor,epsilon_1,epsilon_2,foscttm,label_transfer_accuracy,alignment_score,rmse,nmi,asw_label,ari,asw_batch,graph_connectivity
s2d4,0.005,0.1,0.5266,0.122565864833906,0.261706248608395,0.2369887900148204,0.3063017233895114,0.4944776178446681,0.1753550051670457,0.4412899400595269,0.4253906684767038
s2d4,0.005,0.5,0.5241,0.1240386188839797,0.2613092220156611,0.2369727583062917,0.2764689799676399,0.4944941813877773,0.2054676071795498,0.4412831288388569,0.4178853292575449
s2d4,0.01,0.001,0.5606,0.0068728522336769,0.5138275241368025,0.2417836338794531,0.5665026657368303,0.5023199217756295,0.3674942191223745,0.4641667021460641,0.5144241708325885
s2d4,0.01,0.005,0.5382,0.0004909180166912,0.315593219429623,0.2386574662160143,0.4303488476564913,0.4961880318470964,0.2543184570784211,0.4305654043701172,0.4138390752045179
s2d4,0.01,0.01,0.5369,0.0003272786777941,0.31367917568695,0.2385910906292357,0.4143419392917479,0.4961268686956801,0.2480514113323244,0.4304503051855033,0.4087827452276079
s2d4,0.01,0.05,0.5226,0.1044018982163312,0.2198414039718754,0.2361315621575394,0.3114672554644755,0.4974540227974082,0.1635346760420478,0.4255272744989136,0.4025034731666411
s2d4,0.01,0.1,0.521,0.1053837342497136,0.2197059320601655,0.236125458521094,0.2774422655633119,0.497460603610893,0.2105732612040681,0.4255231600662382,0.4050888068737629
s2d4,0.01,0.5,0.5199,0.1073474063164784,0.2196361841452259,0.2361220631484052,0.2765424071743148,0.4974650291014911,0.2116844521896637,0.4255209450870487,0.4052381222793681
s2d4,0.05,0.001,0.5339,0.0055637375225004,0.1629619793385216,0.2360924692722364,0.4258920978478899,0.5002086452903791,0.256719855771553,0.4115429591687145,0.412418139885779
s2d4,0.05,0.005,0.5166,0.0793650793650793,0.1370291680415053,0.2356836903509763,0.3437717572845916,0.5003399399141174,0.1855498529223237,0.4104086184772954,0.4019601731363118
s2d4,0.05,0.01,0.5141,0.0805105547373588,0.1370090484506573,0.2356806853282275,0.2887302032372944,0.5003423313805543,0.1763645647315202,0.4104051960977646,0.403644926130343
s2d4,0.05,0.05,0.5128,0.0814923907707412,0.136995635390092,0.2356795460350273,0.2755246509534291,0.5003440273773799,0.1987527158330034,0.4104039131063355,0.4017774362934497
s2d4,0.05,0.1,0.5126,0.0814923907707412,0.1369942940840355,0.2356794050676564,0.2749988319803562,0.5003442889497004,0.2083358548848987,0.4104037753779626,0.4032590661310461
s2d4,0.05,0.5,0.5124,0.0816560301096383,0.1369969766961485,0.2356792925243091,0.2772160422919129,0.5003445087698757,0.2098148410339854,0.4104036696398282,0.4084520170476157
s2d4,0.1,0.001,0.5306,0.0402552773686794,0.1343277776436471,0.2358316903261663,0.4145052928460106,0.5006841063302122,0.2518774977300487,0.4089912964388007,0.4085158644067969
s2d4,0.1,0.005,0.5121,0.0697103583701521,0.1221084794686283,0.2356516951970665,0.2849663234363019,0.5005623071913119,0.211828192814162,0.4084532890367983,0.4078338479356966
s2d4,0.1,0.01,0.5116,0.0697103583701521,0.122103114244402,0.2356514464084643,0.2783379186389427,0.5005626845548076,0.1729563370722803,0.40845275121654,0.4073209693454072
s2d4,0.1,0.05,0.5111,0.0700376370479463,0.1220964077141193,0.2356512493885393,0.2760715208612986,0.5005631018523405,0.2098435994030869,0.4084524378057029,0.406713903955322
s2d4,0.1,0.1,0.511,0.0702012763868434,0.1220964077141193,0.2356512248868695,0.2781422693685305,0.5005631627970345,0.2118859583907571,0.4084524074901942,0.4041690544930435
s2d4,0.1,0.5,0.5109,0.0702012763868434,0.1220977490201757,0.2356512053056787,0.2788663275010892,0.5005632133531076,0.2110700484870959,0.4084523849850123,0.4069711566779579
s2d4,0.5,0.001,0.5086,0.0630011454753722,0.1096048244096241,0.2356335311373278,0.2942397006491739,0.5006065440604337,0.2085789080562798,0.4068948031540225,0.4080548073509532
s2d4,0.5,0.005,0.5099,0.0630011454753722,0.1096008004914546,0.2356337342837106,0.2840540440030369,0.5006061198854954,0.2131070965404582,0.4068938186535562,0.4075093886304382
s2d4,0.5,0.01,0.5101,0.0630011454753722,0.1096021417975111,0.2356337588755203,0.278307964345578,0.5006060712033766,0.2108322969069196,0.4068937798896045,0.4015719750622472
s2d4,0.5,0.05,0.5103,0.0630011454753722,0.1096008004914546,0.2356337784227151,0.2780275446959345,0.5006060326268508,0.2087905921362501,0.4068937698619038,0.4011984667532849
s2d4,0.5,0.1,0.5103,0.0630011454753722,0.1096008004914546,0.2356337808582707,0.2813823672735077,0.5006060278165958,0.2136530315487551,0.4068937702069481,0.4033400676153251
s2d4,0.5,0.5,0.5103,0.0630011454753722,0.1096008004914546,0.2356337828054643,0.2779222240861348,0.5006060239682298,0.211758300144992,0.4068937707980398,0.4025322710845677
s2d5,0.001,0.001,0.5747,0.0112359550561797,0.8726135442224867,0.2985825796415727,0.1875125270004508,0.4770584128291097,0.1029582498790397,0.8161175788331358,0.6857963307626154
s2d5,0.001,0.005,0.6099,0.0012257405515832,0.827115824057791,0.2699950233708101,0.2689662512951543,0.4929430184323365,0.1445864875049774,0.6643688072250606,0.6644632547373427
s2d5,0.001,0.01,0.6453,0.0012257405515832,0.7977085812369027,0.2640382348753418,0.2560721813009707,0.4955627892666047,0.0997534291984781,0.6050024966923387,0.6404368316944494
s2d5,0.001,0.05,0.6952,0.0022471910112359,0.60472815728231,0.2516553708489512,0.3838996196511764,0.4887731421376698,0.2378465527948581,0.5173987351922329,0.4669650990811681
s2d5,0.001,0.1,0.599,0.0177732379979571,0.406495161273338,0.2424987394489065,0.378486407854742,0.4897812256765763,0.2449078850789799,0.4843463021067521,0.4610959538016804
s2d5,0.001,0.5,0.5516,0.0941777323799795,0.3672967366237378,0.2416508826469365,0.2712689402628092,0.4897454122323914,0.2229804324067133,0.4836187115198742,0.4120188151916498
s2d5,0.005,0.001,0.5401,0.0731358529111338,0.7346629740004003,0.2462724669514501,0.3764018590148605,0.5000013451227036,0.2113747528457573,0.5221402617876556,0.6782371966206924
s2d5,0.005,0.005,0.5318,0.101532175689479,0.6423870349504542,0.2426192237486024,0.4513850818825204,0.4995207781780225,0.263291166374112,0.4861366505408787,0.6436537475645977
s2d5,0.005,0.01,0.731,0.0,0.5183871613154598,0.245785448354217,0.4090075376327322,0.4942847056591748,0.2494152138233644,0.4650287747216197,0.4588629790173851
s2d5,0.005,0.05,0.5523,0.0956077630234933,0.338325453071196,0.2374478081611802,0.3063678807960087,0.4937974622551896,0.2333429581718652,0.4466744634985483,0.4143919793756456
s2d5,0.005,0.1,0.5498,0.0994892747701736,0.3376114907911504,0.2374276095335555,0.2811470438963973,0.4938141198870793,0.2314803053409629,0.446664384168694,0.408037428726023
s2d5,0.005,0.5,0.5482,0.1003064351378958,0.3372008045238671,0.2374167741406439,0.28085355172744,0.4938261491826174,0.2320102253641554,0.4466599240539085,0.4069086769706239
s2d5,0.01,0.001,0.5299,0.0954034729315628,0.577203753040658,0.2395049508898283,0.562069090220552,0.502547598708522,0.40782503490844,0.4557409763920988,0.5351321932496311
s2d5,0.01,0.005,0.5466,0.0858018386108273,0.3954087381401178,0.237771605953533,0.4319202986679591,0.4965591893044169,0.2632823788704322,0.4363825851393459,0.4324449560284306
s2d5,0.01,0.01,0.5463,0.086414708886619,0.3930625612080496,0.2377374980632794,0.4277482312237749,0.4964432838619403,0.2616895214501475,0.4365220257102747,0.4306853463354579
s2d5,0.01,0.05,0.5466,0.1413687436159346,0.2969619746638164,0.2363425827174069,0.2833747321949375,0.495576498965856,0.231147755737193,0.431814921830334,0.380539778611391
s2d5,0.01,0.1,0.5464,0.1430030643513789,0.2968040184071692,0.2363421633847012,0.2796474481184612,0.4955770486155299,0.2314025513597181,0.4318159963631247,0.3822352718580041
s2d5,0.01,0.5,0.5463,0.1427987742594484,0.2967029264029146,0.2363419592546688,0.2796037366427173,0.4955777933659342,0.2296364573035641,0.4318168544220662,0.3793190033979634
s2d5,0.05,0.001,0.5435,0.0157303370786516,0.2323557596116382,0.2357831819437923,0.4334426223041485,0.4975030273346961,0.2733901708830791,0.4180697777604583,0.4304923092110823
s2d5,0.05,0.005,0.5182,0.350561797752809,0.2060255046702398,0.2356365608108707,0.3583126983529049,0.497036423302025,0.2390586122226607,0.4171717735132415,0.3744596931606649
s2d5,0.05,0.01,0.5246,0.350561797752809,0.2058675484135927,0.2356492383998811,0.3143464774168228,0.4969898437252826,0.2050760553947488,0.41718148549679,0.3790985682096902
s2d5,0.05,0.05,0.5305,0.350561797752809,0.2057538199088066,0.2356579561277954,0.2694447757138761,0.4969670548279876,0.2155206132600634,0.417189180992791,0.3807593686362963
s2d5,0.05,0.1,0.5314,0.350561797752809,0.2057432894916969,0.2356589111999268,0.2714733776313512,0.4969650811474886,0.2234023122229026,0.4171900980517289,0.3772334284817195
s2d5,0.05,0.5,0.5321,0.350561797752809,0.2057369712414309,0.2356596828872128,0.2787900205868032,0.4969635913166399,0.2292980021140548,0.4171908503268108,0.3810653948081285
s2d5,0.1,0.001,0.5375,0.3317671092951992,0.2015332287311899,0.2356401840366736,0.4299412994009,0.4976150031690818,0.2620806699847553,0.4157647769497424,0.4293327721450124
s2d5,0.1,0.005,0.5129,0.350561797752809,0.188012173162179,0.2355885496170265,0.3570644014865911,0.4970886079532943,0.2440042673320113,0.4152817761545107,0.3793448398193398
s2d5,0.1,0.01,0.5185,0.350561797752809,0.1879869001611153,0.2355944288110665,0.3154568310705379,0.4970698616667802,0.2000899912515444,0.4152863479093512,0.3776847169262411
s2d5,0.1,0.05,0.5239,0.350561797752809,0.1880016427450691,0.2355985205297122,0.2788549975403138,0.497060125001726,0.228541098870753,0.4152899566888878,0.3818498871734952
s2d5,0.1,0.1,0.5248,0.350561797752809,0.1879869001611153,0.2355990612160119,0.2805509744922013,0.497059088368105,0.2323919128855294,0.4152904623595719,0.3782079748790992
s2d5,0.1,0.5,0.5256,0.350561797752809,0.1879890062445374,0.2355994985712511,0.2773684089125858,0.4970583043854671,0.2266692446191233,0.4152908774635111,0.3812291056181821
s2d5,0.5,0.001,0.5007,0.350561797752809,0.1727578109368912,0.2355499011699941,0.3859194855446111,0.4969587101992821,0.2538481174625665,0.4137700944613282,0.386822136220693
s2d5,0.5,0.005,0.5109,0.350561797752809,0.1726588250160587,0.2355541769461661,0.3546382237508779,0.4969334892151476,0.2421474301617862,0.4137718868090745,0.3813892673059481
s2d5,0.5,0.01,0.5155,0.350561797752809,0.1726609310994808,0.2355551609982135,0.3350350866259693,0.4969310777524153,0.2369701710411133,0.4137726591574594,0.3796261553026097
s2d5,0.5,0.05,0.521,0.350561797752809,0.172663037182903,0.2355560513031578,0.2736695638930941,0.4969294061233731,0.2221626574659989,0.413773429986707,0.3811450283008396
s2d5,0.5,0.1,0.522,0.350561797752809,0.172663037182903,0.2355561694502836,0.2793639348126244,0.4969292268624896,0.2296115083351947,0.4137735384023291,0.3803625096549194
s2d5,0.5,0.5,0.5228,0.350561797752809,0.172663037182903,0.2355562651004118,0.278804481969833,0.4969290911032031,0.2284965749244102,0.4137736274745505,0.3786767587564089
s3d10,0.001,0.001,0.5065,0.0845008110898097,0.8460447765270062,0.2841757017298806,0.3802492194015253,0.4874950780197995,0.1815691994596455,0.7737109894420584,0.7546586123953501
s3d10,0.001,0.005,0.5002,0.078454505235216,0.8222167603379813,0.2628198454656381,0.4555142654917871,0.4991105866642327,0.2110382407721724,0.6594204849777321,0.7642874321313246
s3d10,0.001,0.01,0.4218,0.107358796637664,0.7918847323949816,0.248777001520031,0.5190482739146922,0.5047064547744866,0.283465923731904,0.6165655757021379,0.8134317997715941
s3d10,0.001,0.05,0.5808,0.0179914466892788,0.4702529398591926,0.2402401683713307,0.559453027700278,0.497748619903164,0.327028137130763,0.5303943393551992,0.5099988163006681
s3d10,0.001,0.1,0.5189,0.0467482672172245,0.2110614079645196,0.2337271409446145,0.425007103358038,0.4899627817264074,0.2737604755336509,0.4960256123273295,0.4868598946498761
s3d10,0.001,0.5,0.5167,0.0558914614363663,0.2069289463479111,0.2336673307705605,0.3712219370296391,0.4898263252185778,0.2709566772965237,0.4960234348579699,0.4860217135019415
s3d10,0.005,0.001,0.598,0.014452145701224,0.6831145848694883,0.2447541970268612,0.616713291753337,0.5040513865885053,0.3808640270059087,0.5572392449427684,0.6865196261483977
s3d10,0.005,0.005,0.5505,0.049550213832768,0.4750025943950144,0.2354364473563246,0.6219792333205044,0.5031163569502605,0.3723707725624277,0.4944962956022268,0.5633293555558397
s3d10,0.005,0.01,0.5618,0.026839699159416,0.4089367349948386,0.2351362882433815,0.6097535452873126,0.5020457293820332,0.3611791227736199,0.4886892878012375,0.4953736439683568
s3d10,0.005,0.05,0.5158,0.0628225925379737,0.1713327543736037,0.230339418467611,0.3788139148564615,0.4971306160100718,0.273645233483712,0.463955426089662,0.4616635649128569
s3d10,0.005,0.1,0.5158,0.06193776729096,0.1710902467133112,0.2303375745122967,0.3747656093453057,0.4971219058626515,0.2750881201779167,0.4639503157275022,0.4634822770875678
s3d10,0.005,0.5,0.5159,0.0626751216634714,0.1709001731417305,0.2303364935206445,0.3743042129604861,0.4971175547875502,0.2746519819017734,0.4639472670072962,0.4635804050625957
s3d10,0.01,0.001,0.4309,0.1047043208966229,0.4098106364733704,0.2305616696873053,0.6604784339406669,0.5073947069315665,0.4527881287504942,0.4786849102879745,0.5735092477238823
s3d10,0.01,0.005,0.4783,0.2514378410263972,0.2160634015522675,0.2301261930175933,0.5476052106402364,0.5032702917375959,0.335026318709179,0.459524660317768,0.4895831787907084
s3d10,0.01,0.01,0.5048,0.119746350095856,0.1383276802831439,0.2295569272243304,0.4340250968558665,0.5003348894063063,0.2845749397343058,0.4516800055753343,0.4639918888313483
s3d10,0.01,0.05,0.5114,0.112520277245244,0.1375925106643291,0.2295954713021662,0.3752760829446321,0.5002328926193982,0.2760539609688721,0.4516783633346942,0.4623966598269979
s3d10,0.01,0.1,0.512,0.111487981123728,0.137540076575617,0.2295983921695668,0.372571327410969,0.5002280201259834,0.2751297478966735,0.4516784053135656,0.463622137466576
s3d10,0.01,0.5,0.5126,0.1110455685002212,0.1375029357627795,0.2296007320124422,0.3745515526848395,0.5002247048594447,0.2753477432691445,0.451678515914141,0.4623793414802047
s3d10,0.05,0.001,0.3886,0.1427518065182126,0.0975918552382201,0.2285897293570202,0.5450238406632413,0.5032457901729769,0.337262486053338,0.4413538840087656,0.4643781906437957
s3d10,0.05,0.005,0.4874,0.2363958118271641,0.0836378333797592,0.2291867232588859,0.4412290027986683,0.502723770355518,0.2846933579681872,0.4396770879138837,0.4648904997534788
s3d10,0.05,0.01,0.4941,0.2363958118271641,0.0835974154363772,0.2292027928239791,0.4215547916363568,0.5027011342423268,0.2258224005246562,0.4396808195540415,0.4638968276710378
s3d10,0.05,0.05,0.4998,0.2363958118271641,0.0835777526531101,0.2292133670366911,0.3804339563752044,0.5026902538926096,0.2775970631780333,0.439684744788635,0.4629185477435764
s3d10,0.05,0.1,0.5006,0.2363958118271641,0.0835777526531101,0.2292147264110562,0.3749676852628386,0.5026892003043355,0.2758606450064554,0.4396853801227129,0.4646811768152765
s3d10,0.05,0.5,0.5014,0.2363958118271641,0.0835799374068065,0.2292158202394908,0.3722559093448712,0.5026884333999855,0.2753801557791442,0.4396859189248608,0.4628123468344923
s3d10,0.1,0.001,0.4818,0.2363958118271641,0.0796047780563337,0.2291196720835811,0.531079934533017,0.5031954345431435,0.3196664809186395,0.4388606431309927,0.4667733745340089
s3d10,0.1,0.005,0.4895,0.2363958118271641,0.075100908311349,0.2291764869035567,0.4457923637843877,0.5026523129182915,0.285034803878153,0.4381219719999141,0.4645217037303421
s3d10,0.1,0.01,0.4952,0.2363958118271641,0.0750714141364486,0.2291840060113475,0.427312720036164,0.5026427232826631,0.2809211479939719,0.4381237123503022,0.4652281070451226
s3d10,0.1,0.05,0.5006,0.2363958118271641,0.0750746912669931,0.2291896457432101,0.378983199432551,0.5026378629916248,0.2755884510607812,0.4381258844080187,0.4628256519958186
s3d10,0.1,0.1,0.5015,0.2363958118271641,0.0750725065132967,0.229190376088416,0.3739080448067063,0.50263741814202,0.2760692539544217,0.438126239365515,0.4623891925709096
s3d10,0.1,0.5,0.5023,0.2363958118271641,0.0750703217596007,0.2291909646430365,0.3728815767417831,0.502637100980984,0.2746656513456414,0.4381265409858655,0.463089214146037
s3d10,0.5,0.001,0.4703,0.2363958118271641,0.0682866615324955,0.2291629917905216,0.515134580359277,0.5021576196525791,0.3111859189794875,0.4368850915342167,0.4641083572322693
s3d10,0.5,0.005,0.4938,0.2363958118271641,0.0682418740817208,0.2291725504269159,0.4425855815867454,0.5021258501565267,0.2847131634916782,0.4368786675674561,0.4646199347136515
s3d10,0.5,0.01,0.4989,0.2363958118271641,0.0682451512122653,0.229173916887939,0.4186624445518299,0.5021244391102655,0.2814172476225834,0.4368789707501886,0.464210875042213
s3d10,0.5,0.05,0.5044,0.2363958118271641,0.0682484283428097,0.2291750997814282,0.3774165693156351,0.5021237422686854,0.2762019948129613,0.4368794339012197,0.462317372596394
s3d10,0.5,0.1,0.5054,0.2363958118271641,0.0682495207196578,0.2291752539206878,0.3753276595617635,0.5021236937929158,0.2743136859574897,0.4368795106311293,0.4636165005791605
s3d10,0.5,0.5,0.5062,0.2363958118271641,0.0682495207196578,0.2291753782920531,0.3739402348961703,0.5021236634871402,0.2754879715532642,0.4368795759740712,0.4625570601234158
s3d3,0.001,0.001,0.504,0.0820809248554913,0.8653071649415244,0.2949081228120676,0.3446928408092366,0.4873931928048672,0.1926650467740207,0.7813210903512876,0.7191136853076368
s3d3,0.001,0.005,0.5388,0.0268208092485549,0.7991531119774162,0.281267694719807,0.3761436144870062,0.4930438346801057,0.1695031289157071,0.6945843476137978,0.7233125594590458
s3d3,0.001,0.01,0.4979,0.0848554913294797,0.7496115069229735,0.2656789088675168,0.4017763719277765,0.5005296539522908,0.2080136521785173,0.6512817747329455,0.6783281150925813
s3d3,0.001,0.05,0.5093,0.021271676300578,0.4672079580588789,0.2525333248946793,0.4884684566447828,0.4961241681550406,0.2975538515843915,0.5468993158866113,0.6256894167723484
s3d3,0.001,0.1,0.493,0.1144508670520231,0.1594300309181343,0.2393127212390472,0.3782840417887402,0.4928710549239734,0.2584673721259197,0.5225015482815307,0.4883050252448416
s3d3,0.001,0.5,0.4897,0.141271676300578,0.1536174216964644,0.2392321837447043,0.310964160611679,0.4927289093735427,0.2518561059359241,0.5225331705047707,0.4747269440549389
s3d3,0.005,0.001,0.3953,0.2409248554913294,0.6856835596182282,0.2402371951019446,0.4848697386710268,0.5029007599593315,0.4194482703507644,0.5840083369048734,0.709145806022063
s3d3,0.005,0.005,0.3399,0.2786127167630058,0.51074337948649,0.2311230109588359,0.5405437301354993,0.5059633088375888,0.3411678194365211,0.5199239516789051,0.6273103350223067
s3d3,0.005,0.01,0.3378,0.2566473988439306,0.4051512300040328,0.230739841118689,0.4990043718673663,0.5040747201806333,0.307664032522135,0.5027723406542794,0.5496938695374098
s3d3,0.005,0.05,0.488,0.1176878612716763,0.1196773759913966,0.2360493736522296,0.3209490233455929,0.4984621398243241,0.2571918651751752,0.4750937835037446,0.4665017238901653
s3d3,0.005,0.1,0.4887,0.1160693641618497,0.1194246538513241,0.2360576397038522,0.3155822281126548,0.4984425798154877,0.2583650223023809,0.4750850942921421,0.4642478113263554
s3d3,0.005,0.5,0.4892,0.1146820809248554,0.1192982927812879,0.2360636968472367,0.3165376343524491,0.4984312781201793,0.2572896503020296,0.4750794206114134,0.4669480535844514
s3d3,0.01,0.001,0.3999,0.2524855491329479,0.3850651969350719,0.2325680728039431,0.5763375565509298,0.5050451240438388,0.4086777086833929,0.4917993556496143,0.5274347395751563
s3d3,0.01,0.005,0.3388,0.2566473988439306,0.3001747546713268,0.2301707273690876,0.5083734391884972,0.5048354929782081,0.3187037175882453,0.4754651716495376,0.5152533283706011
s3d3,0.01,0.01,0.48,0.1391907514450867,0.0911654792310792,0.2354707205499416,0.372211380837382,0.5009362037346643,0.2601472714096398,0.4572383245253079,0.4620766244897239
s3d3,0.01,0.05,0.4874,0.1269364161849711,0.0905014114800377,0.2355235164749838,0.3108760014325444,0.5008033582294904,0.2500250245852881,0.4572159652109938,0.4635134151636207
s3d3,0.01,0.1,0.4881,0.1250867052023121,0.0904503293453421,0.2355278297404537,0.312785296194263,0.500796545382807,0.2581632823418721,0.4572142066673439,0.4632160844227522
s3d3,0.01,0.5,0.4886,0.1241618497109826,0.0904153784110767,0.2355308761588432,0.3167684625439251,0.5007924283638313,0.2590625409655143,0.4572129480823546,0.4633727845361575
s3d3,0.05,0.001,0.3413,0.2628901734104046,0.0752412958731012,0.233784999781724,0.5017786518108441,0.504201059378802,0.3534206403766954,0.4429610823841289,0.4662726114510361
s3d3,0.05,0.005,0.4826,0.2242774566473988,0.0483828471568758,0.2353675310770876,0.3618543125275406,0.5028057152913454,0.2625044332904447,0.439976276892057,0.4613760595808606
s3d3,0.05,0.01,0.4859,0.2228901734104046,0.0483532732894205,0.2353743075982329,0.3443040298969794,0.5027931440575566,0.2559725188813093,0.4399738730821812,0.4618970523848033
s3d3,0.05,0.05,0.4889,0.2224277456647398,0.0482914370211049,0.2353795694026185,0.3174534626400598,0.5027860207352811,0.2526395038886438,0.439973072346654,0.4613359074909423
s3d3,0.05,0.1,0.4894,0.2219653179190751,0.0482914370211049,0.235380201344895,0.3170088192771345,0.5027853513597679,0.2579688677645251,0.4399730438568555,0.4625274024638112
s3d3,0.05,0.5,0.4898,0.2219653179190751,0.0482887484876998,0.2353807101421444,0.3198828313249512,0.5027848495859205,0.2615924517901856,0.439973036589846,0.4631356991229428
s3d3,0.1,0.001,0.3638,0.2640462427745664,0.0521279741900791,0.2345913094862246,0.4988014930130924,0.5039117218846492,0.3180106667995086,0.4385634479536133,0.4673827431415828
s3d3,0.1,0.005,0.4846,0.210635838150289,0.0423981717972845,0.2353826851432001,0.3582213078865051,0.5029074179550151,0.2584571901678856,0.4377378562914858,0.4609809033127799
s3d3,0.1,0.01,0.4876,0.2104046242774566,0.0423793520634493,0.2353857000651806,0.3411843524189091,0.5029014094810438,0.2599652854100038,0.4377368355507268,0.4629092227699197
s3d3,0.1,0.05,0.49,0.2104046242774566,0.0423820405968544,0.2353880279892243,0.3166429716158762,0.5028979217359598,0.2559801156647035,0.4377365003911639,0.4596003342606103
s3d3,0.1,0.1,0.4905,0.2104046242774566,0.0423739749966395,0.2353883295635897,0.3223021714448517,0.5028975567210725,0.2542545593061151,0.4377364938460379,0.4614555376581366
s3d3,0.1,0.5,0.4909,0.2104046242774566,0.0423739749966395,0.2353885725673243,0.3166352023474358,0.5028972811979863,0.260402206141422,0.4377364958902189,0.4633880623016876
s3d3,0.5,0.001,0.4761,0.1976878612716763,0.0377550746068017,0.2353952275035107,0.3879297368385268,0.502913145103566,0.2623158234974204,0.4359527396491985,0.4631619277828739
s3d3,0.5,0.005,0.4869,0.1976878612716763,0.0376824842048661,0.2353984406361092,0.3580386701638853,0.5028992951541615,0.2617764799731098,0.4359472805334762,0.46115388457562
s3d3,0.5,0.01,0.4894,0.1976878612716763,0.0376771071380563,0.2353989548242867,0.3394802518218085,0.5028983107984578,0.2579178927184392,0.4359470889803459,0.4627028292126878
s3d3,0.5,0.05,0.4919,0.1976878612716763,0.0376744186046512,0.2353993996648298,0.3178000730191176,0.5028976531709534,0.2524374131830557,0.4359470244084134,0.4638463658996922
s3d3,0.5,0.1,0.4922,0.1976878612716763,0.0376717300712461,0.235399457486904,0.3207877590153398,0.502897582633646,0.2617031757378432,0.4359470232567881,0.4628769548461873
s3d3,0.5,0.5,0.4927,0.1976878612716763,0.0376744186046512,0.2353995041092874,0.3174289268189056,0.5028975289394262,0.251175884625612,0.4359470237555764,0.4620284797173866
s3d6,0.001,0.001,0.5149,0.2269207861822513,0.9091811503961592,0.3084477269772139,0.1612066280724534,0.4804582494399195,0.0284017359774423,0.802962725600197,0.5691267005486909
s3d6,0.001,0.005,0.5202,0.2692078618225134,0.880358077499233,0.2986078125017863,0.2422239799900964,0.4833689634094746,0.1539617329964308,0.7468719642840052,0.6173602767953439
s3d6,0.001,0.01,0.5331,0.2156045265038713,0.8024798310682766,0.27324294770195,0.2570008778480379,0.4883562280098628,0.1648689506310928,0.6288808630497845,0.6189097231058047
s3d6,0.001,0.05,0.5039,0.1471113758189398,0.5184182504015737,0.2510240391756884,0.2693929046051588,0.4844439353238295,0.1105411873935894,0.502373065170502,0.5242796585000873
s3d6,0.001,0.1,0.5037,0.2412150089338892,0.3114949374627753,0.2469021823094078,0.1947392797804055,0.4811349289957624,0.0373592193597524,0.49079414791239,0.4282338126514645
s3d6,0.001,0.5,0.5041,0.2525312686122692,0.3024708069377516,0.2469059355600594,0.150225561676725,0.4809142174220477,0.0292850032551661,0.4908281872926769,0.3925785163251009
s3d6,0.005,0.001,0.5329,0.0839785586658725,0.8218817116970779,0.2619796049698122,0.2510786304467003,0.4843444670273913,0.1237944843770003,0.5947862035683624,0.6438046504926658
s3d6,0.005,0.005,0.522,0.0982727814175104,0.6266356236576605,0.2497001187362533,0.3090167832166559,0.4906290404415808,0.1099304866785231,0.4860683179061058,0.6927080891575482
s3d6,0.005,0.01,0.4917,0.1673615247170935,0.4947028353818109,0.2466141644504573,0.2891560504437427,0.488562401082606,0.1130331710436727,0.4597081221797338,0.5594936281621702
s3d6,0.005,0.05,0.5036,0.2346634901727218,0.2669879257133576,0.2434416468726336,0.1531922432318008,0.4875479019859619,0.0430505780814122,0.4451572826328636,0.386469722658483
s3d6,0.005,0.1,0.5038,0.2364502680166766,0.2662479470103054,0.2434470551732807,0.1547302277362399,0.487524928342385,0.0609086526470076,0.4451693178045111,0.3826830227933517
s3d6,0.005,0.5,0.5038,0.2364502680166766,0.2658147887451045,0.2434512371152382,0.1527115612454923,0.48751375941682,0.0484095240567943,0.4451787433654982,0.3826830227933517
s3d6,0.01,0.001,0.5841,0.0792138177486599,0.5437219123937409,0.2476450241750234,0.3681819722603631,0.4938456686604229,0.1712747885159647,0.4560955983867571,0.6837560876066517
s3d6,0.01,0.005,0.4878,0.1661703394877903,0.406049777103976,0.2438339322173842,0.3053879677550848,0.490731732322589,0.1081820540856014,0.4362315860944956,0.540147784388018
s3d6,0.01,0.01,0.5011,0.2078618225134008,0.2315230927500134,0.2427500804880914,0.2561621606929842,0.4906629117509093,0.0809450120323828,0.4281745734993049,0.4119262015463343
s3d6,0.01,0.05,0.5035,0.2144133412745682,0.2274441857527027,0.242771362081455,0.1614140156214243,0.4903700799494115,0.0473515708130226,0.4282426724393664,0.3872490586093875
s3d6,0.01,0.1,0.5036,0.2150089338892197,0.2273539444474523,0.2427741420287715,0.1607196760107661,0.4903601134717118,0.0454712545999244,0.4282500018744517,0.3857058487328443
s3d6,0.01,0.5,0.5038,0.2162001191185229,0.2271373653148518,0.2427761745151757,0.1595804794170518,0.490355156171372,0.0451267594082974,0.4282553255650836,0.3857058487328443
s3d6,0.05,0.001,0.543,0.1631923764145324,0.1781182883029221,0.2428103018973115,0.3400238727216458,0.4934171425188627,0.1233024134488489,0.4140015309539225,0.4460139636578135
s3d6,0.05,0.005,0.5024,0.1649791542584872,0.1433031927373796,0.2424696124151841,0.2647678821766026,0.4929239703933227,0.0732989081061084,0.4122040163516182,0.3862230946811431
s3d6,0.05,0.01,0.5032,0.163787969029184,0.1428880827332286,0.242472385540365,0.2456302249699685,0.4928700081136007,0.0742175350039675,0.41221356544313,0.3862230946811431
s3d6,0.05,0.05,0.5034,0.163787969029184,0.1427978414279784,0.2424758754374301,0.1723409854644245,0.4928470163784908,0.0537091986726805,0.4122236369897716,0.3846798848045999
